Period,Transaction cost (%),Ticker,Category,Universe,Drop threshold (%),Holding period,Number of big drop days,Average return after costs (%),Benchmark average return (%),Edge vs benchmark after costs (%),Win rate after costs (%),Best return after costs (%),Worst return after costs (%),Average winning trade after costs (%),Average losing trade after costs (%),Risk-adjusted score after costs
2015-2019,0.25,LQD,Bonds,Expanded Addition,-1.0,3,5,-0.13,0.06,-0.19,40.0,0.82,-1.28,0.58,-0.61,-0.311
2015-2019,0.25,LQD,Bonds,Expanded Addition,-1.0,5,5,-0.22,0.09,-0.31,40.0,0.44,-0.83,0.26,-0.53,-0.584
2015-2019,0.5,LQD,Bonds,Expanded Addition,-1.0,1,5,-0.34,0.02,-0.36,20.0,0.04,-0.64,0.04,-0.44,-0.825
2015-2019,0.5,LQD,Bonds,Expanded Addition,-1.0,3,5,-0.38,0.06,-0.44,40.0,0.57,-1.53,0.33,-0.86,-0.512
2015-2019,0.5,LQD,Bonds,Expanded Addition,-1.0,5,5,-0.47,0.09,-0.56,20.0,0.19,-1.08,0.19,-0.63,-0.89
2015-2019,0.0,LQD,Bonds,Expanded Addition,-1.5,1,0,,0.02,,,,,,,
2015-2019,0.0,LQD,Bonds,Expanded Addition,-1.5,3,0,,0.06,,,,,,,
2015-2019,0.0,LQD,Bonds,Expanded Addition,-1.5,5,0,,0.09,,,,,,,
2015-2019,0.1,LQD,Bonds,Expanded Addition,-1.5,1,0,,0.02,,,,,,,
2015-2019,0.1,LQD,Bonds,Expanded Addition,-1.5,3,0,,0.06,,,,,,,
2015-2019,0.1,LQD,Bonds,Expanded Addition,-1.5,5,0,,0.09,,,,,,,
2015-2019,0.25,LQD,Bonds,Expanded Addition,-1.5,1,0,,0.02,,,,,,,
2015-2019,0.25,LQD,Bonds,Expanded Addition,-1.5,3,0,,0.06,,,,,,,
2015-2019,0.25,LQD,Bonds,Expanded Addition,-1.5,5,0,,0.09,,,,,,,
2015-2019,0.5,LQD,Bonds,Expanded Addition,-1.5,1,0,,0.02,,,,,,,
2015-2019,0.5,LQD,Bonds,Expanded Addition,-1.5,3,0,,0.06,,,,,,,
2015-2019,0.5,LQD,Bonds,Expanded Addition,-1.5,5,0,,0.09,,,,,,,
2015-2019,0.0,LQD,Bonds,Expanded Addition,-2.0,1,0,,0.02,,,,,,,
2015-2019,0.0,LQD,Bonds,Expanded Addition,-2.0,3,0,,0.06,,,,,,,
2015-2019,0.0,LQD,Bonds,Expanded Addition,-2.0,5,0,,0.09,,,,,,,
2015-2019,0.1,LQD,Bonds,Expanded Addition,-2.0,1,0,,0.02,,,,,,,
2015-2019,0.1,LQD,Bonds,Expanded Addition,-2.0,3,0,,0.06,,,,,,,
2015-2019,0.1,LQD,Bonds,Expanded Addition,-2.0,5,0,,0.09,,,,,,,
2015-2019,0.25,LQD,Bonds,Expanded Addition,-2.0,1,0,,0.02,,,,,,,
2015-2019,0.25,LQD,Bonds,Expanded Addition,-2.0,3,0,,0.06,,,,,,,
2015-2019,0.25,LQD,Bonds,Expanded Addition,-2.0,5,0,,0.09,,,,,,,
2015-2019,0.5,LQD,Bonds,Expanded Addition,-2.0,1,0,,0.02,,,,,,,
2015-2019,0.5,LQD,Bonds,Expanded Addition,-2.0,3,0,,0.06,,,,,,,
2015-2019,0.5,LQD,Bonds,Expanded Addition,-2.0,5,0,,0.09,,,,,,,
2015-2019,0.0,LQD,Bonds,Expanded Addition,-2.5,1,0,,0.02,,,,,,,
2015-2019,0.0,LQD,Bonds,Expanded Addition,-2.5,3,0,,0.06,,,,,,,
2015-2019,0.0,LQD,Bonds,Expanded Addition,-2.5,5,0,,0.09,,,,,,,
2015-2019,0.1,LQD,Bonds,Expanded Addition,-2.5,1,0,,0.02,,,,,,,
2015-2019,0.1,LQD,Bonds,Expanded Addition,-2.5,3,0,,0.06,,,,,,,
2015-2019,0.1,LQD,Bonds,Expanded Addition,-2.5,5,0,,0.09,,,,,,,
2015-2019,0.25,LQD,Bonds,Expanded Addition,-2.5,1,0,,0.02,,,,,,,
2015-2019,0.25,LQD,Bonds,Expanded Addition,-2.5,3,0,,0.06,,,,,,,
2015-2019,0.25,LQD,Bonds,Expanded Addition,-2.5,5,0,,0.09,,,,,,,
2015-2019,0.5,LQD,Bonds,Expanded Addition,-2.5,1,0,,0.02,,,,,,,
2015-2019,0.5,LQD,Bonds,Expanded Addition,-2.5,3,0,,0.06,,,,,,,
2015-2019,0.5,LQD,Bonds,Expanded Addition,-2.5,5,0,,0.09,,,,,,,
2015-2019,0.0,LQD,Bonds,Expanded Addition,-3.0,1,0,,0.02,,,,,,,
2015-2019,0.0,LQD,Bonds,Expanded Addition,-3.0,3,0,,0.06,,,,,,,
2015-2019,0.0,LQD,Bonds,Expanded Addition,-3.0,5,0,,0.09,,,,,,,
2015-2019,0.1,LQD,Bonds,Expanded Addition,-3.0,1,0,,0.02,,,,,,,
2015-2019,0.1,LQD,Bonds,Expanded Addition,-3.0,3,0,,0.06,,,,,,,
2015-2019,0.1,LQD,Bonds,Expanded Addition,-3.0,5,0,,0.09,,,,,,,
2015-2019,0.25,LQD,Bonds,Expanded Addition,-3.0,1,0,,0.02,,,,,,,
2015-2019,0.25,LQD,Bonds,Expanded Addition,-3.0,3,0,,0.06,,,,,,,
2015-2019,0.25,LQD,Bonds,Expanded Addition,-3.0,5,0,,0.09,,,,,,,
2015-2019,0.5,LQD,Bonds,Expanded Addition,-3.0,1,0,,0.02,,,,,,,
2015-2019,0.5,LQD,Bonds,Expanded Addition,-3.0,3,0,,0.06,,,,,,,
2015-2019,0.5,LQD,Bonds,Expanded Addition,-3.0,5,0,,0.09,,,,,,,
2015-2019,0.0,GLD,Commodities,Expanded Addition,-1.0,1,100,0.1,0.02,0.07,56.0,2.4,-2.72,0.59,-0.53,0.139
2015-2019,0.0,GLD,Commodities,Expanded Addition,-1.0,3,100,0.1,0.06,0.04,49.0,4.27,-3.54,1.21,-0.97,0.039
2015-2019,0.0,GLD,Commodities,Expanded Addition,-1.0,5,100,0.21,0.1,0.11,53.0,5.86,-4.94,1.48,-1.22,0.094
2015-2019,0.1,GLD,Commodities,Expanded Addition,-1.0,1,100,-0.0,0.02,-0.03,46.0,2.3,-2.82,0.6,-0.52,-0.049
2015-2019,0.1,GLD,Commodities,Expanded Addition,-1.0,3,100,-0.0,0.06,-0.06,45.0,4.17,-3.64,1.21,-0.99,-0.062
2015-2019,0.1,GLD,Commodities,Expanded Addition,-1.0,5,100,0.11,0.1,0.01,48.0,5.76,-5.04,1.53,-1.2,0.012
2015-2019,0.25,GLD,Commodities,Expanded Addition,-1.0,1,100,-0.15,0.02,-0.18,39.0,2.15,-2.97,0.55,-0.6,-0.292
2015-2019,0.25,GLD,Commodities,Expanded Addition,-1.0,3,100,-0.15,0.06,-0.21,39.0,4.02,-3.79,1.23,-1.04,-0.204
2015-2019,0.25,GLD,Commodities,Expanded Addition,-1.0,5,100,-0.04,0.1,-0.14,44.0,5.61,-5.19,1.51,-1.25,-0.108
2015-2019,0.5,GLD,Commodities,Expanded Addition,-1.0,1,100,-0.4,0.02,-0.43,20.0,1.9,-3.22,0.7,-0.68,-0.625
2015-2019,0.5,GLD,Commodities,Expanded Addition,-1.0,3,100,-0.4,0.06,-0.46,34.0,3.77,-4.04,1.13,-1.19,-0.387
2015-2019,0.5,GLD,Commodities,Expanded Addition,-1.0,5,100,-0.29,0.1,-0.39,40.0,5.36,-5.44,1.4,-1.41,-0.273
2015-2019,0.0,GLD,Commodities,Expanded Addition,-1.5,1,35,0.19,0.02,0.17,48.57,2.23,-1.29,0.8,-0.38,0.442
2015-2019,0.0,GLD,Commodities,Expanded Addition,-1.5,3,35,0.15,0.06,0.09,45.71,4.27,-2.09,1.56,-1.04,0.085
2015-2019,0.0,GLD,Commodities,Expanded Addition,-1.5,5,35,0.06,0.1,-0.04,45.71,3.71,-4.94,1.44,-1.11,-0.035
2015-2019,0.1,GLD,Commodities,Expanded Addition,-1.5,1,35,0.09,0.02,0.07,40.0,2.13,-1.39,0.86,-0.42,0.168
2015-2019,0.1,GLD,Commodities,Expanded Addition,-1.5,3,35,0.05,0.06,-0.01,42.86,4.17,-2.19,1.57,-1.09,-0.01
2015-2019,0.1,GLD,Commodities,Expanded Addition,-1.5,5,35,-0.04,0.1,-0.14,42.86,3.61,-5.04,1.44,-1.15,-0.121
2015-2019,0.25,GLD,Commodities,Expanded Addition,-1.5,1,35,-0.06,0.02,-0.08,40.0,1.98,-1.54,0.71,-0.57,-0.14
2015-2019,0.25,GLD,Commodities,Expanded Addition,-1.5,3,35,-0.1,0.06,-0.16,40.0,4.02,-2.34,1.52,-1.18,-0.136
2015-2019,0.25,GLD,Commodities,Expanded Addition,-1.5,5,35,-0.19,0.1,-0.29,40.0,3.46,-5.19,1.38,-1.24,-0.233
2015-2019,0.5,GLD,Commodities,Expanded Addition,-1.5,1,35,-0.31,0.02,-0.33,25.71,1.73,-1.79,0.79,-0.69,-0.48
2015-2019,0.5,GLD,Commodities,Expanded Addition,-1.5,3,35,-0.35,0.06,-0.41,37.14,3.77,-2.59,1.37,-1.37,-0.3
2015-2019,0.5,GLD,Commodities,Expanded Addition,-1.5,5,35,-0.44,0.1,-0.54,37.14,3.21,-5.44,1.23,-1.43,-0.377
2015-2019,0.0,GLD,Commodities,Expanded Addition,-2.0,1,11,0.25,0.02,0.23,54.55,2.23,-0.85,0.87,-0.48,0.483
2015-2019,0.0,GLD,Commodities,Expanded Addition,-2.0,3,11,0.01,0.06,-0.05,45.45,2.45,-2.07,1.41,-1.16,-0.045
2015-2019,0.0,GLD,Commodities,Expanded Addition,-2.0,5,11,0.09,0.1,-0.0,45.45,2.54,-1.67,1.47,-1.06,-0.005
2015-2019,0.1,GLD,Commodities,Expanded Addition,-2.0,1,11,0.15,0.02,0.13,45.45,2.13,-0.95,0.92,-0.48,0.273
2015-2019,0.1,GLD,Commodities,Expanded Addition,-2.0,3,11,-0.09,0.06,-0.15,45.45,2.35,-2.17,1.31,-1.26,-0.12
2015-2019,0.1,GLD,Commodities,Expanded Addition,-2.0,5,11,-0.01,0.1,-0.1,45.45,2.44,-1.77,1.37,-1.16,-0.091
2015-2019,0.25,GLD,Commodities,Expanded Addition,-2.0,1,11,0.0,0.02,-0.02,45.45,1.98,-1.1,0.77,-0.63,-0.027
2015-2019,0.25,GLD,Commodities,Expanded Addition,-2.0,3,11,-0.24,0.06,-0.3,36.36,2.2,-2.32,1.45,-1.21,-0.249
2015-2019,0.25,GLD,Commodities,Expanded Addition,-2.0,5,11,-0.16,0.1,-0.25,45.45,2.29,-1.92,1.22,-1.31,-0.195
2015-2019,0.5,GLD,Commodities,Expanded Addition,-2.0,1,11,-0.25,0.02,-0.27,27.27,1.73,-1.35,0.96,-0.7,-0.383
2015-2019,0.5,GLD,Commodities,Expanded Addition,-2.0,3,11,-0.49,0.06,-0.55,27.27,1.95,-2.57,1.63,-1.29,-0.428
2015-2019,0.5,GLD,Commodities,Expanded Addition,-2.0,5,11,-0.41,0.1,-0.5,45.45,2.04,-2.17,0.97,-1.56,-0.324
2015-2019,0.0,GLD,Commodities,Expanded Addition,-2.5,1,5,0.14,0.02,0.12,60.0,0.62,-0.31,0.39,-0.23,0.502
2015-2019,0.0,GLD,Commodities,Expanded Addition,-2.5,3,5,-0.44,0.06,-0.5,20.0,2.45,-1.32,2.45,-1.16,-0.428
2015-2019,0.0,GLD,Commodities,Expanded Addition,-2.5,5,5,-0.25,0.1,-0.35,20.0,2.13,-1.17,2.13,-0.85,-0.413
2015-2019,0.1,GLD,Commodities,Expanded Addition,-2.5,1,5,0.04,0.02,0.02,40.0,0.52,-0.41,0.43,-0.22,0.08
2015-2019,0.1,GLD,Commodities,Expanded Addition,-2.5,3,5,-0.54,0.06,-0.6,20.0,2.35,-1.42,2.35,-1.26,-0.473
2015-2019,0.1,GLD,Commodities,Expanded Addition,-2.5,5,5,-0.35,0.1,-0.45,20.0,2.03,-1.27,2.03,-0.95,-0.475
2015-2019,0.25,GLD,Commodities,Expanded Addition,-2.5,1,5,-0.11,0.02,-0.13,40.0,0.37,-0.56,0.28,-0.37,-0.354
2015-2019,0.25,GLD,Commodities,Expanded Addition,-2.5,3,5,-0.69,0.06,-0.75,20.0,2.2,-1.57,2.2,-1.41,-0.53
2015-2019,0.25,GLD,Commodities,Expanded Addition,-2.5,5,5,-0.5,0.1,-0.6,20.0,1.88,-1.42,1.88,-1.1,-0.546
2015-2019,0.5,GLD,Commodities,Expanded Addition,-2.5,1,5,-0.36,0.02,-0.38,20.0,0.12,-0.81,0.12,-0.48,-0.794
2015-2019,0.5,GLD,Commodities,Expanded Addition,-2.5,3,5,-0.94,0.06,-1.0,20.0,1.95,-1.82,1.95,-1.66,-0.601
2015-2019,0.5,GLD,Commodities,Expanded Addition,-2.5,5,5,-0.75,0.1,-0.85,20.0,1.63,-1.67,1.63,-1.35,-0.63
2015-2019,0.0,GLD,Commodities,Expanded Addition,-3.0,1,2,0.23,0.02,0.21,50.0,0.62,-0.16,0.62,-0.16,1.335
2015-2019,0.0,GLD,Commodities,Expanded Addition,-3.0,3,2,0.72,0.06,0.66,50.0,2.45,-1.02,2.45,-1.02,0.646
2015-2019,0.0,GLD,Commodities,Expanded Addition,-3.0,5,2,0.48,0.1,0.38,50.0,2.13,-1.17,2.13,-1.17,0.326
2015-2019,0.1,GLD,Commodities,Expanded Addition,-3.0,1,2,0.13,0.02,0.11,50.0,0.52,-0.26,0.52,-0.26,0.427
2015-2019,0.1,GLD,Commodities,Expanded Addition,-3.0,3,2,0.62,0.06,0.56,50.0,2.35,-1.12,2.35,-1.12,0.498
2015-2019,0.1,GLD,Commodities,Expanded Addition,-3.0,5,2,0.38,0.1,0.28,50.0,2.03,-1.27,2.03,-1.27,0.222
2015-2019,0.25,GLD,Commodities,Expanded Addition,-3.0,1,2,-0.02,0.02,-0.04,50.0,0.37,-0.41,0.37,-0.41,-0.099
2015-2019,0.25,GLD,Commodities,Expanded Addition,-3.0,3,2,0.47,0.06,0.41,50.0,2.2,-1.27,2.2,-1.27,0.321
2015-2019,0.25,GLD,Commodities,Expanded Addition,-3.0,5,2,0.23,0.1,0.13,50.0,1.88,-1.42,1.88,-1.42,0.093
2015-2019,0.5,GLD,Commodities,Expanded Addition,-3.0,1,2,-0.27,0.02,-0.29,50.0,0.12,-0.66,0.12,-0.66,-0.442
2015-2019,0.5,GLD,Commodities,Expanded Addition,-3.0,3,2,0.22,0.06,0.16,50.0,1.95,-1.52,1.95,-1.52,0.103
2015-2019,0.5,GLD,Commodities,Expanded Addition,-3.0,5,2,-0.02,0.1,-0.12,50.0,1.63,-1.67,1.63,-1.67,-0.07
2015-2019,0.0,SLV,Commodities,Expanded Addition,-1.0,1,204,0.09,0.02,0.08,54.9,3.13,-5.2,0.85,-0.83,0.092
2015-2019,0.0,SLV,Commodities,Expanded Addition,-1.0,3,204,0.02,0.04,-0.02,49.02,6.94,-8.0,1.62,-1.52,-0.013
2015-2019,0.0,SLV,Commodities,Expanded Addition,-1.0,5,204,0.06,0.07,-0.01,50.98,8.48,-6.77,2.18,-2.13,-0.003
2015-2019,0.1,SLV,Commodities,Expanded Addition,-1.0,1,204,-0.01,0.02,-0.02,54.41,3.03,-5.3,0.76,-0.92,-0.026
2015-2019,0.1,SLV,Commodities,Expanded Addition,-1.0,3,204,-0.08,0.04,-0.12,48.04,6.84,-8.1,1.55,-1.59,-0.076
2015-2019,0.1,SLV,Commodities,Expanded Addition,-1.0,5,204,-0.04,0.07,-0.11,50.49,8.38,-6.87,2.1,-2.21,-0.048
2015-2019,0.25,SLV,Commodities,Expanded Addition,-1.0,1,204,-0.16,0.02,-0.17,45.59,2.88,-5.45,0.74,-0.91,-0.191
2015-2019,0.25,SLV,Commodities,Expanded Addition,-1.0,3,204,-0.23,0.04,-0.27,45.59,6.69,-8.25,1.48,-1.66,-0.163
2015-2019,0.25,SLV,Commodities,Expanded Addition,-1.0,5,204,-0.19,0.07,-0.26,47.55,8.23,-7.02,2.07,-2.23,-0.114
2015-2019,0.5,SLV,Commodities,Expanded Addition,-1.0,1,204,-0.41,0.02,-0.42,35.78,2.63,-5.7,0.66,-1.0,-0.422
2015-2019,0.5,SLV,Commodities,Expanded Addition,-1.0,3,204,-0.48,0.04,-0.52,40.2,6.44,-8.5,1.42,-1.75,-0.297
2015-2019,0.5,SLV,Commodities,Expanded Addition,-1.0,5,204,-0.44,0.07,-0.51,42.65,7.98,-7.27,2.05,-2.28,-0.222
2015-2019,0.0,SLV,Commodities,Expanded Addition,-1.5,1,111,0.15,0.02,0.13,60.36,2.73,-5.2,0.87,-0.95,0.14
2015-2019,0.0,SLV,Commodities,Expanded Addition,-1.5,3,111,-0.05,0.04,-0.1,51.35,5.8,-8.0,1.53,-1.73,-0.056
2015-2019,0.0,SLV,Commodities,Expanded Addition,-1.5,5,111,0.04,0.07,-0.03,52.25,6.81,-6.38,2.0,-2.1,-0.014
2015-2019,0.1,SLV,Commodities,Expanded Addition,-1.5,1,111,0.05,0.02,0.03,59.46,2.63,-5.3,0.78,-1.03,0.032
2015-2019,0.1,SLV,Commodities,Expanded Addition,-1.5,3,111,-0.15,0.04,-0.2,50.45,5.7,-8.1,1.46,-1.8,-0.11
2015-2019,0.1,SLV,Commodities,Expanded Addition,-1.5,5,111,-0.06,0.07,-0.13,51.35,6.71,-6.48,1.93,-2.16,-0.06
2015-2019,0.25,SLV,Commodities,Expanded Addition,-1.5,1,111,-0.1,0.02,-0.12,45.95,2.48,-5.45,0.84,-0.9,-0.13
2015-2019,0.25,SLV,Commodities,Expanded Addition,-1.5,3,111,-0.3,0.04,-0.35,49.55,5.55,-8.25,1.33,-1.91,-0.181
2015-2019,0.25,SLV,Commodities,Expanded Addition,-1.5,5,111,-0.21,0.07,-0.28,48.65,6.56,-6.63,1.89,-2.2,-0.128
2015-2019,0.5,SLV,Commodities,Expanded Addition,-1.5,1,111,-0.35,0.02,-0.37,35.14,2.23,-5.7,0.82,-0.98,-0.373
2015-2019,0.5,SLV,Commodities,Expanded Addition,-1.5,3,111,-0.55,0.04,-0.6,43.24,5.3,-8.5,1.26,-1.93,-0.309
2015-2019,0.5,SLV,Commodities,Expanded Addition,-1.5,5,111,-0.46,0.07,-0.53,43.24,6.31,-6.88,1.86,-2.23,-0.238
2015-2019,0.0,SLV,Commodities,Expanded Addition,-2.0,1,65,0.23,0.02,0.21,58.46,2.73,-3.1,1.03,-0.9,0.238
2015-2019,0.0,SLV,Commodities,Expanded Addition,-2.0,3,65,-0.15,0.04,-0.2,47.69,3.9,-5.2,1.71,-1.85,-0.106
2015-2019,0.0,SLV,Commodities,Expanded Addition,-2.0,5,65,-0.13,0.07,-0.2,41.54,6.81,-4.49,2.44,-1.95,-0.101
2015-2019,0.1,SLV,Commodities,Expanded Addition,-2.0,1,65,0.13,0.02,0.11,58.46,2.63,-3.2,0.93,-1.0,0.114
2015-2019,0.1,SLV,Commodities,Expanded Addition,-2.0,3,65,-0.25,0.04,-0.3,46.15,3.8,-5.3,1.66,-1.9,-0.156
2015-2019,0.1,SLV,Commodities,Expanded Addition,-2.0,5,65,-0.23,0.07,-0.3,40.0,6.71,-4.59,2.43,-2.0,-0.149
2015-2019,0.25,SLV,Commodities,Expanded Addition,-2.0,1,65,-0.02,0.02,-0.04,46.15,2.48,-3.35,1.01,-0.9,-0.04
2015-2019,0.25,SLV,Commodities,Expanded Addition,-2.0,3,65,-0.4,0.04,-0.45,46.15,3.65,-5.45,1.51,-2.05,-0.218
2015-2019,0.25,SLV,Commodities,Expanded Addition,-2.0,5,65,-0.38,0.07,-0.45,36.92,6.56,-4.74,2.48,-2.05,-0.219
2015-2019,0.5,SLV,Commodities,Expanded Addition,-2.0,1,65,-0.27,0.02,-0.29,35.38,2.23,-3.6,1.04,-0.99,-0.291
2015-2019,0.5,SLV,Commodities,Expanded Addition,-2.0,3,65,-0.65,0.04,-0.7,40.0,3.4,-5.7,1.47,-2.07,-0.336
2015-2019,0.5,SLV,Commodities,Expanded Addition,-2.0,5,65,-0.63,0.07,-0.7,36.92,6.31,-4.99,2.23,-2.3,-0.304
2015-2019,0.0,SLV,Commodities,Expanded Addition,-2.5,1,36,0.38,0.02,0.37,61.11,2.68,-3.1,1.21,-0.92,0.402
2015-2019,0.0,SLV,Commodities,Expanded Addition,-2.5,3,36,0.05,0.04,0.0,50.0,3.9,-4.73,1.78,-1.69,0.002
2015-2019,0.0,SLV,Commodities,Expanded Addition,-2.5,5,36,0.27,0.07,0.2,50.0,6.81,-4.49,2.6,-2.06,0.095
2015-2019,0.1,SLV,Commodities,Expanded Addition,-2.5,1,36,0.28,0.02,0.27,61.11,2.58,-3.2,1.11,-1.02,0.264
2015-2019,0.1,SLV,Commodities,Expanded Addition,-2.5,3,36,-0.05,0.04,-0.1,50.0,3.8,-4.83,1.68,-1.79,-0.054
2015-2019,0.1,SLV,Commodities,Expanded Addition,-2.5,5,36,0.17,0.07,0.1,47.22,6.71,-4.59,2.65,-2.05,0.047
2015-2019,0.25,SLV,Commodities,Expanded Addition,-2.5,1,36,0.13,0.02,0.12,50.0,2.43,-3.35,1.19,-0.92,0.128
2015-2019,0.25,SLV,Commodities,Expanded Addition,-2.5,3,36,-0.2,0.04,-0.25,50.0,3.65,-4.98,1.53,-1.94,-0.128
2015-2019,0.25,SLV,Commodities,Expanded Addition,-2.5,5,36,0.02,0.07,-0.05,41.67,6.56,-4.74,2.84,-2.0,-0.027
2015-2019,0.5,SLV,Commodities,Expanded Addition,-2.5,1,36,-0.12,0.02,-0.13,47.22,2.18,-3.6,1.0,-1.12,-0.118
2015-2019,0.5,SLV,Commodities,Expanded Addition,-2.5,3,36,-0.45,0.04,-0.5,41.67,3.4,-5.23,1.55,-1.89,-0.263
2015-2019,0.5,SLV,Commodities,Expanded Addition,-2.5,5,36,-0.23,0.07,-0.3,41.67,6.31,-4.99,2.59,-2.25,-0.135
2015-2019,0.0,SLV,Commodities,Expanded Addition,-3.0,1,24,0.27,0.02,0.26,58.33,2.68,-3.1,1.16,-0.96,0.265
2015-2019,0.0,SLV,Commodities,Expanded Addition,-3.0,3,24,-0.01,0.04,-0.05,54.17,3.9,-4.73,1.66,-1.97,-0.024
2015-2019,0.0,SLV,Commodities,Expanded Addition,-3.0,5,24,0.08,0.07,0.01,50.0,6.81,-4.49,2.49,-2.32,0.006
2015-2019,0.1,SLV,Commodities,Expanded Addition,-3.0,1,24,0.17,0.02,0.16,58.33,2.58,-3.2,1.06,-1.06,0.146
2015-2019,0.1,SLV,Commodities,Expanded Addition,-3.0,3,24,-0.11,0.04,-0.15,54.17,3.8,-4.83,1.56,-2.07,-0.071
2015-2019,0.1,SLV,Commodities,Expanded Addition,-3.0,5,24,-0.02,0.07,-0.09,45.83,6.71,-4.59,2.61,-2.24,-0.038
2015-2019,0.25,SLV,Commodities,Expanded Addition,-3.0,1,24,0.02,0.02,0.01,41.67,2.43,-3.35,1.29,-0.88,0.007
2015-2019,0.25,SLV,Commodities,Expanded Addition,-3.0,3,24,-0.26,0.04,-0.3,54.17,3.65,-4.98,1.41,-2.22,-0.134
2015-2019,0.25,SLV,Commodities,Expanded Addition,-3.0,5,24,-0.17,0.07,-0.24,41.67,6.56,-4.74,2.71,-2.22,-0.106
2015-2019,0.5,SLV,Commodities,Expanded Addition,-3.0,1,24,-0.23,0.02,-0.24,41.67,2.18,-3.6,1.04,-1.13,-0.216
2015-2019,0.5,SLV,Commodities,Expanded Addition,-3.0,3,24,-0.51,0.04,-0.55,41.67,3.4,-5.23,1.54,-1.97,-0.279
2015-2019,0.5,SLV,Commodities,Expanded Addition,-3.0,5,24,-0.42,0.07,-0.49,41.67,6.31,-4.99,2.46,-2.47,-0.196
2015-2019,0.0,USO,Commodities,Expanded Addition,-1.0,1,352,0.04,-0.01,0.05,53.12,8.98,-6.33,1.64,-1.79,0.026
2015-2019,0.0,USO,Commodities,Expanded Addition,-1.0,3,352,0.21,-0.02,0.24,51.7,14.12,-10.66,3.14,-2.92,0.081
2015-2019,0.0,USO,Commodities,Expanded Addition,-1.0,5,352,0.01,-0.04,0.04,50.57,27.22,-13.98,4.0,-4.08,0.011
2015-2019,0.1,USO,Commodities,Expanded Addition,-1.0,1,352,-0.06,-0.01,-0.05,50.28,8.88,-6.43,1.63,-1.78,-0.03
2015-2019,0.1,USO,Commodities,Expanded Addition,-1.0,3,352,0.11,-0.02,0.14,51.42,14.02,-10.76,3.06,-3.01,0.045
2015-2019,0.1,USO,Commodities,Expanded Addition,-1.0,5,352,-0.09,-0.04,-0.06,50.0,27.12,-14.08,3.94,-4.13,-0.013
2015-2019,0.25,USO,Commodities,Expanded Addition,-1.0,1,352,-0.21,-0.01,-0.2,48.3,8.73,-6.58,1.55,-1.86,-0.109
2015-2019,0.25,USO,Commodities,Expanded Addition,-1.0,3,352,-0.04,-0.02,-0.01,50.28,13.87,-10.91,2.98,-3.09,-0.005
2015-2019,0.25,USO,Commodities,Expanded Addition,-1.0,5,352,-0.24,-0.04,-0.21,49.15,26.97,-14.23,3.86,-4.21,-0.049
2015-2019,0.5,USO,Commodities,Expanded Addition,-1.0,1,352,-0.46,-0.01,-0.45,40.62,8.48,-6.83,1.57,-1.85,-0.244
2015-2019,0.5,USO,Commodities,Expanded Addition,-1.0,3,352,-0.29,-0.02,-0.26,47.73,13.62,-11.16,2.88,-3.18,-0.083
2015-2019,0.5,USO,Commodities,Expanded Addition,-1.0,5,352,-0.49,-0.04,-0.46,46.02,26.72,-14.48,3.86,-4.21,-0.108
2015-2019,0.0,USO,Commodities,Expanded Addition,-1.5,1,279,0.04,-0.01,0.05,52.69,8.98,-6.33,1.68,-1.79,0.028
2015-2019,0.0,USO,Commodities,Expanded Addition,-1.5,3,279,0.3,-0.02,0.32,53.41,14.12,-10.66,3.17,-3.0,0.107
2015-2019,0.0,USO,Commodities,Expanded Addition,-1.5,5,279,-0.05,-0.04,-0.01,48.75,27.22,-13.98,4.23,-4.11,-0.002
2015-2019,0.1,USO,Commodities,Expanded Addition,-1.5,1,279,-0.06,-0.01,-0.05,49.82,8.88,-6.43,1.67,-1.78,-0.028
2015-2019,0.1,USO,Commodities,Expanded Addition,-1.5,3,279,0.2,-0.02,0.22,53.05,14.02,-10.76,3.09,-3.07,0.071
2015-2019,0.1,USO,Commodities,Expanded Addition,-1.5,5,279,-0.15,-0.04,-0.11,48.03,27.12,-14.08,4.19,-4.16,-0.026
2015-2019,0.25,USO,Commodities,Expanded Addition,-1.5,1,279,-0.21,-0.01,-0.2,48.39,8.73,-6.58,1.57,-1.88,-0.106
2015-2019,0.25,USO,Commodities,Expanded Addition,-1.5,3,279,0.05,-0.02,0.07,51.97,13.87,-10.91,3.0,-3.15,0.022
2015-2019,0.25,USO,Commodities,Expanded Addition,-1.5,5,279,-0.3,-0.04,-0.26,47.31,26.97,-14.23,4.1,-4.25,-0.061
2015-2019,0.5,USO,Commodities,Expanded Addition,-1.5,1,279,-0.46,-0.01,-0.45,40.86,8.48,-6.83,1.59,-1.88,-0.24
2015-2019,0.5,USO,Commodities,Expanded Addition,-1.5,3,279,-0.2,-0.02,-0.18,49.46,13.62,-11.16,2.9,-3.24,-0.056
2015-2019,0.5,USO,Commodities,Expanded Addition,-1.5,5,279,-0.55,-0.04,-0.51,44.44,26.72,-14.48,4.11,-4.27,-0.119
2015-2019,0.0,USO,Commodities,Expanded Addition,-2.0,1,211,0.12,-0.01,0.13,53.08,8.98,-6.32,1.79,-1.77,0.074
2015-2019,0.0,USO,Commodities,Expanded Addition,-2.0,3,211,0.42,-0.02,0.45,52.61,14.12,-10.66,3.44,-2.93,0.152
